2019-01-16 17:00,SN,2,VG,1,SN,VG,l,12,2,1,0,3,0,11,0,57093,40628,魔蛇之拥 卡西奥佩娅,幻翎 洛,正义巨像 加里奥,牛头酋长 阿利斯塔,血港鬼影 派克,魂锁典狱长 锤石,圣枪游侠 卢锡安,亡灵战神 赛恩,青钢影 卡蜜尔,德邦总管 赵信,RNGLangx,SNH4cker,SNMaple,SNSmlz,SNSwordArt,VGChelizi,VGAix,VGJay,VGPuff,VGSouthwind,无畏战车 厄加特,狂战士 奥拉夫,冰霜女巫 丽桑卓,探险家 伊泽瑞尔,河流之王 塔姆,离群之刺 阿卡丽,北地之怒 瑟庄妮,暗裔剑魔 亚托克斯,虚空之女 卡莎,时光守护者 基兰,2,3,2,5,0,0,1,1,0,0,0,1,1,0,0,2,1,3,2,4,5,5,7,7,11,1,0,1,1,1,10654,10122,10889,14396,11032,8457,6997,9368,10008,5798,219,160,245,289,68,206,115,224,261,34
2019-01-16 19:00,IG,2,OMG,0,OMG,IG,,?,?,?,?,?,?,?,?,?,?,数据加载中,数据加载中,数据加载中,数据加载中,数据加载中,数据加载中,数据加载中,数据加载中,数据加载中,数据加载中,数据获取中,数据获取中,数据获取中,数据获取中,数据获取中,数据获取中,数据获取中,数据获取中,数据获取中,数据获取中,,数据获取中,数据获取中,数据获取中,数据获取中,数据获取中,数据获取中,数据获取中,数据获取中,数据获取中,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2019-01-16 19:00,IG,2,OMG,0,IG,OMG,l,26,20,2,0,2,3,11,4,66472,58824,魔蛇之拥 卡西奥佩娅,暗裔剑魔 亚托克斯,青钢影 卡蜜尔,永猎双子 千珏,诡术妖姬 乐芙兰,离群之刺 阿卡丽,圣枪游侠 卢锡安,未来守护者 杰斯,正义巨像 加里奥,冰霜女巫 丽桑卓,IGTheShy,IGNing,IGRookie,IGJackeyLove,IGBaolan,DMONatural,OMDl3est16,OMGicon,OMGChelly,OMGFive,刀锋舞者 艾瑞莉娅,北地之怒 瑟庄妮,符文法师 瑞兹,逆羽 霞,幻翎 洛,武器大师 贾克斯,虚空掠夺者 卡兹克,无畏战车 厄加特,虚空之女 卡莎,堕落天使 莫甘娜,10,3,5,8,0,10,3,1,6,0,7,2,6,2,3,6,5,6,3,6,6,16,6,5,20,3,10,7,4,15,16208,11553,13593,16328,8790,14495,10996,11213,13641,8479,256,135,263,298,11,232,175,226,277,11
2019-01-18 17:00,V5,1,TES,2,V5,TES,l,12,7,1,0,1,3,8,3,64087,55029,魔蛇之拥 卡西奥佩娅,暗裔剑魔 亚托克斯,刀锋舞者 艾瑞莉娅,永恒梦魇 魔腾,武器大师 贾克斯,放逐之刃 锐雯,冰霜女巫 丽桑卓,圣枪游侠 卢锡安,河流之王 塔姆,牛头酋长 阿利斯塔,EDGJinoo,OMGY1han,VGCorn,V5y4,V5Ley,TES369,TESXx,TESKnight9,TESLokeN,TESBen,符文法师 瑞兹,青钢影 卡蜜尔,无畏战车 厄加特,探险家 伊泽瑞尔,堕落天使 莫甘娜,亡灵战神 赛恩,虚空掠夺者 卡兹克,正义巨像 加里奥,逆羽 霞,幻翎 洛,3,4,2,3,0,1,2,3,0,1,0,2,1,2,2,3,2,1,1,5,8,3,3,7,9,2,2,4,5,5,16252,11273,13055,15149,8358,9836,10639,13002,13859,7693,352,138,295,326,22,202,173,315,343,11
2019-01-18 17:00,V5,1,TES,2,TES,V5,l,15,9,1,0,3,0,11,5,66661,63538,魔蛇之拥 卡西奥佩娅,圣枪游侠 卢锡安,正义巨像 加里奥,德邦总管 赵信,盲僧 李青,酒桶 古拉加斯,刀锋舞者 艾瑞莉娅,无畏战车 厄加特,武器大师 贾克斯,荒漠屠夫 雷克顿,TES369,TESXx,TESKnight9,TESLokeN,TESBen,EDGJinoo,OMGY1han,VGCorn,V5y4,V5Ley,青钢影 卡蜜尔,北地之怒 瑟庄妮,暮光星灵 佐伊,虚空之女 卡莎,牛头酋长 阿利斯塔,离群之刺 阿卡丽,暗裔剑魔 亚托克斯,冰霜女巫 丽桑卓,探险家 伊泽瑞尔,河流之王 塔姆,5,2,3,4,1,4,3,2,0,0,3,1,2,1,2,4,2,4,2,3,5,8,6,3,6,3,1,3,4,2,14297,11359,14519,15320,11166,14847,11681,12235,13995,10780,281,154,314,333,57,286,173,300,333,81
2019-01-18 17:00,V5,1,TES,2,TES,V5,l,11,2,1,0,2,1,10,2,55257,40548,魔蛇之拥 卡西奥佩娅,正义巨像 加里奥,圣枪游侠 卢锡安,冰霜女巫 丽桑卓,诡术妖姬 乐芙兰,酒桶 古拉加斯,刀锋舞者 艾瑞莉娅,无畏战车 厄加特,北地之怒 瑟庄妮,暮光星灵 佐伊,TES369,TESXx,TESKnight9,TESLokeN,TESBen,EDGJinoo,OMGY1han,VGCorn,V5y4,V5Road,荒漠屠夫 雷克顿,青钢影 卡蜜尔,离群之刺 阿卡丽,虚空之女 卡莎,牛头酋长 阿利斯塔,符文法师 瑞兹,永恒梦魇 魔腾,暗裔剑魔 亚托克斯,探险家 伊泽瑞尔,幻翎 洛,2,1,4,1,3,0,0,1,1,0,1,2,0,0,0,2,1,2,3,3,1,6,3,5,6,0,1,0,1,0,11043,9555,12508,12517,9634,9323,7699,8880,9693,4953,256,118,293,281,47,227,131,219,237,16
2019-01-18 19:00,EDG,1,LNG,2,LNG,EDG,r,4,14,0,0,0,4,1,10,54190,68069,幻翎 洛,魔蛇之拥 卡西奥佩娅,青钢影 卡蜜尔,战争女神 希维尔,圣枪游侠 卢锡安,正义巨像 加里奥,狂战士 奥拉夫,暗裔剑魔 亚托克斯,海洋之灾 普朗克,河流之王 塔姆,LNGFlandre,LNGSofM,SSMala,LNGAsura,LNGMaestro,EDGRay,RWHaro,EDGScout,EDGiBoy,EDGMeiko,无畏战车 厄加特,虚空掠夺者 卡兹克,冰霜女巫 丽桑卓,虚空之女 卡莎,弗雷尔卓德之心 布隆,离群之刺 阿卡丽,北地之怒 瑟庄妮,刀锋舞者 艾瑞莉娅,逆羽 霞,牛头酋长 阿利斯塔,3,0,0,1,0,2,1,8,3,0,3,4,4,2,1,2,1,0,1,0,1,1,3,2,3,3,9,2,6,8,12906,8814,9806,13908,8756,12293,10912,16887,16630,11347,299,146,230,361,63,281,170,362,377,73
2019-01-18 19:00,EDG,1,LNG,2,EDG,LNG,r,7,14,0,1,1,3,3,11,59437,68590,魔蛇之拥 卡西奥佩娅,狂战士 奥拉夫,正义巨像 加里奥,牛头酋长 阿利斯塔,河流之王 塔姆,幻翎 洛,刀锋舞者 艾瑞莉娅,青钢影 卡蜜尔,德邦总管 赵信,永猎双子 千珏,EDGRay,RWHaro,EDGScout,EDGiBoy,EDGMeiko,LNGFlandre,LNGSofM,SSMala,LNGAsura,LNGMaestro,离群之刺 阿卡丽,虚空掠夺者 卡兹克,暮光星灵 佐伊,逆羽 霞,冰霜女巫 丽桑卓,暗裔剑魔 亚托克斯,北地之怒 瑟庄妮,无畏战车 厄加特,虚空之女 卡莎,酒桶 古拉加斯,1,4,0,2,0,5,1,5,3,0,3,1,3,3,4,2,0,2,2,1,3,2,3,0,4,5,10,4,4,7,12619,11797,12036,15274,7711,16575,11025,14579,16009,10402,299,182,285,384,15,351,173,262,355,56
2019-01-18 19:00,EDG,1,LNG,2,EDG,LNG,r,20,24,0,1,0,5,2,8,68571,78899,正义巨像 加里奥,暗裔剑魔 亚托克斯,魔蛇之拥 卡西奥佩娅,虚空掠夺者 卡兹克,北地之怒 瑟庄妮,幻翎 洛,刀锋舞者 艾瑞莉娅,圣枪游侠 卢锡安,魂锁典狱长 锤石,牛头酋长 阿利斯塔,EDGRay,RWHaro,EDGScout,EDG.YHope,EDGMeiko,LNGFlandre,LNGSofM,SSMala,LNGAsura,LNGMaestro,无畏战车 厄加特,青钢影 卡蜜尔,暗黑元首 辛德拉,猩红收割者 弗拉基米尔,冰霜女巫 丽桑卓,离群之刺 阿卡丽,盲僧 李青,暮光星灵 佐伊,探险家 伊泽瑞尔,河流之王 塔姆,11,3,3,0,3,7,3,6,7,1,3,5,5,6,5,9,3,5,0,3,5,8,11,8,10,8,11,9,7,7,16619,12905,15514,13546,9987,15400,14688,13985,20998,13828,304,206,333,290,33,259,243,236,448,85
2019-01-19 17:00,WE,0,DMO,2,WE,DMO,r,8,16,1,1,2,4,4,10,71937,81728,魔蛇之拥 卡西奥佩娅,冰霜女巫 丽桑卓,暗裔剑魔 亚托克斯,亡灵战神 赛恩,堕落天使 莫甘娜,刀锋舞者 艾瑞莉娅,正义巨像 加里奥,圣枪游侠 卢锡安,诡术妖姬 乐芙兰,疾风剑豪 亚索,WEPoss,WE.AMagic,WE.AChen9,WEMystic,WEMissing,DMOChanghong,DMOXiaopeng,DMOTwila,DMOGALA,DMOMark,无畏战车 厄加特,德邦总管 赵信,暗黑元首 辛德拉,探险家 伊泽瑞尔,牛头酋长 阿利斯塔,离群之刺 阿卡丽,盲僧 李青,暮光星灵 佐伊,虚空之女 卡莎,弗雷尔卓德之心 布隆,1,1,2,4,0,2,4,2,8,0,2,5,2,3,4,3,3,0,0,2,3,3,3,3,8,5,6,10,8,16,13765,11474,15977,17502,13219,16488,15012,15620,21007,13601,324,168,385,388,86,363,202,335,438,87
2019-01-19 17:00,WE,0,DMO,2,WE,DMO,r,2,14,0,1,1,3,1,10,41706,54416,魔蛇之拥 卡西奥佩娅,冰霜女巫 丽桑卓,正义巨像 加里奥,狂野女猎手 奈德丽,酒桶 古拉加斯,刀锋舞者 艾瑞莉娅,圣枪游侠 卢锡安,青钢影 卡蜜尔,疾风剑豪 亚索,诡术妖姬 乐芙兰,WEPoss,WEbeishang,WE.AChen9,WEMystic,WEMissing,DMOChanghong,DMOXiaopeng,DMOTwila,DMOGALA,DMOMark,无畏战车 厄加特,盲僧 李青,离群之刺 阿卡丽,虚空之女 卡莎,牛头酋长 阿利斯塔,暗裔剑魔 亚托克斯,永恒梦魇 魔腾,仙灵女巫 璐璐,逆羽 霞,幻翎 洛,1,1,0,0,0,2,2,0,10,0,2,3,1,4,4,0,0,1,1,0,0,1,0,1,2,1,7,6,3,14,8798,7148,8560,9356,7844,11376,9959,9262,16028,7791,200,108,208,251,54,250,167,204,308,9
2019-01-19 19:00,JDG,2,RW,1,JDG,RW,r,3,10,0,1,2,2,3,9,48532,54232,魔蛇之拥 卡西奥佩娅,暗裔剑魔 亚托克斯,堕落天使 莫甘娜,逆羽 霞,圣枪游侠 卢锡安,离群之刺 阿卡丽,青钢影 卡蜜尔,刀锋舞者 艾瑞莉娅,虚空掠夺者 卡兹克,暮光星灵 佐伊,JDGZoom,JDGLevi,JDGYagao,JDGimp,JDGLvMao,RWSZhaoyun,RWSXuzhu,RWKongMing,RWZWuJi,RWKillua,亡灵战神 赛恩,虚空遁地兽 雷克塞,符文法师 瑞兹,探险家 伊泽瑞尔,河流之王 塔姆,无畏战车 厄加特,德邦总管 赵信,正义巨像 加里奥,暗夜猎手 薇恩,幻翎 洛,0,0,2,1,0,2,3,2,3,0,1,4,3,1,1,1,1,0,0,1,1,2,1,2,2,4,6,6,4,8,9359,8442,11063,11172,8496,11872,10485,11714,13287,6874,235,143,261,277,67,257,163,269,294,10
2019-01-19 19:00,JDG,2,RW,1,RW,JDG,r,6,4,0,1,0,3,1,11,44356,53244,离群之刺 阿卡丽,暗裔剑魔 亚托克斯,无畏战车 厄加特,生化魔人 扎克,无双剑姬 菲奥娜,刀锋舞者 艾瑞莉娅,青钢影 卡蜜尔,魔蛇之拥 卡西奥佩娅,亡灵战神 赛恩,暴怒骑士 克烈,RWSZhaoyun,RWSXuzhu,RWKongMing,RWZWuJi,RWKillua,JDGZoom,JDGFlawless,JDGYagao,JDGimp,JDGLvMao,山隐之焰 奥恩,酒桶 古拉加斯,正义巨像 加里奥,惩戒之箭 韦鲁斯,河流之王 塔姆,符文法师 瑞兹,盲僧 李青,暮光星灵 佐伊,圣枪游侠 卢锡安,牛头酋长 阿利斯塔,0,2,0,4,0,0,0,3,0,1,0,3,0,1,0,2,1,0,0,3,3,1,3,1,5,0,1,0,2,2,8443,7513,9453,10870,8077,12329,9021,11278,12069,8547,217,119,255,244,60,300,147,237,289,45
2019-01-19 19:00,JDG,2,RW,1,JDG,RW,l,8,5,1,1,1,4,9,8,62488,56878,魔蛇之拥 卡西奥佩娅,暗裔剑魔 亚托克斯,正义巨像 加里奥,堕落天使 莫甘娜,魂锁典狱长 锤石,离群之刺 阿卡丽,青钢影 卡蜜尔,暮光星灵 佐伊,牛头酋长 阿利斯塔,弗雷尔卓德之心 布隆,JDGZoom,JDGFlawless,JDGYagao,JDGimp,JDGLvMao,RWSZhaoyun,RWSXuzhu,RWKongMing,RWZWuJi,RWKillua,刀锋舞者 艾瑞莉娅,北地之怒 瑟庄妮,暗黑元首 辛德拉,虚空之女 卡莎,幻翎 洛,无畏战车 厄加特,德邦总管 赵信,冰霜女巫 丽桑卓,圣枪游侠 卢锡安,末日使者 费德提克,1,2,2,2,1,0,0,2,2,1,1,1,1,0,2,4,2,1,0,1,5,5,4,4,6,3,5,3,2,4,14541,11288,13894,13931,8834,10828,9675,13720,14265,8390,344,172,300,288,13,236,137,284,282,21
2019-01-20 17:00,FPX,2,LNG,1,LNG,FPX,l,22,2,1,0,3,2,9,3,64597,53093,魔蛇之拥 卡西奥佩娅,暗裔剑魔 亚托克斯,无畏战车 厄加特,魂锁典狱长 锤石,弗雷尔卓德之心 布隆,狂战士 奥拉夫,盲僧 李青,离群之刺 阿卡丽,逆羽 霞,符文法师 瑞兹,LNGFlandre,LNGSofM,SSMala,LNGAsura,LNGMaestro,FPXGimGoon,FPXTian,FPXDoinb,FPXLwx,FPXCrisp,刀锋舞者 艾瑞莉娅,青钢影 卡蜜尔,正义巨像 加里奥,探险家 伊泽瑞尔,幻翎 洛,猩红收割者 弗拉基米尔,酒桶 古拉加斯,疾风剑豪 亚索,圣枪游侠 卢锡安,牛头酋长 阿利斯塔,8,3,3,6,2,0,1,1,0,0,0,0,1,0,1,4,5,3,3,7,5,13,13,9,16,0,0,0,0,2,15989,12211,12634,15175,8588,10446,8846,12505,12827,8469,327,182,254,306,8,234,147,335,301,53
2019-01-20 17:00,FPX,2,LNG,1,LNG,FPX,r,12,12,0,1,1,1,2,7,60814,65360,魔蛇之拥 卡西奥佩娅,暗裔剑魔 亚托克斯,疾风剑豪 亚索,机械先驱 维克托,牛头酋长 阿利斯塔,狂战士 奥拉夫,盲僧 李青,冰霜女巫 丽桑卓,探险家 伊泽瑞尔,幻翎 洛,LNGFlandre,LNGSofM,SSMala,LNGAsura,LNGMaestro,FPXGimGoon,FPXTian,FPXDoinb,FPXLwx,FPXCrisp,离群之刺 阿卡丽,青钢影 卡蜜尔,正义巨像 加里奥,战争女神 希维尔,弗雷尔卓德之心 布隆,荒漠屠夫 雷克顿,酒桶 古拉加斯,无畏战车 厄加特,虚空之女 卡莎,河流之王 塔姆,7,1,1,3,0,2,3,2,3,2,3,3,1,2,3,2,3,4,1,2,3,5,7,3,6,3,5,8,5,6,13887,9762,10621,15708,10836,12680,11253,13682,15976,11769,279,166,244,412,74,267,169,274,380,75
2019-01-20 17:00,FPX,2,LNG,1,LNG,FPX,r,4,11,0,1,1,3,1,9,42962,54494,魔蛇之拥 卡西奥佩娅,暗裔剑魔 亚托克斯,疾风剑豪 亚索,牛头酋长 阿利斯塔,机械先驱 维克托,狂战士 奥拉夫,盲僧 李青,青钢影 卡蜜尔,幻翎 洛,探险家 伊泽瑞尔,LNGFlandre,LNGSofM,SSMala,LNGAsura,LNGMaestro,FPXGimGoon,FPXTian,FPXDoinb,FPXLwx,FPXCrisp,离群之刺 阿卡丽,虚空掠夺者 卡兹克,正义巨像 加里奥,战争女神 希维尔,弗雷尔卓德之心 布隆,荒漠屠夫 雷克顿,酒桶 古拉加斯,无畏战车 厄加特,虚空之女 卡莎,河流之王 塔姆,0,1,2,1,0,2,1,3,5,0,3,1,3,2,2,0,2,1,0,1,1,2,2,1,2,3,5,6,2,6,7943,8707,8466,10377,7469,9808,8441,12249,13759,10237,197,164,192,257,51,189,118,252,266,63
2019-01-20 19:00,SN,2,RNG,0,RNG,SN,r,1,10,0,1,1,3,1,9,46954,61488,魔蛇之拥 卡西奥佩娅,暗裔剑魔 亚托克斯,圣枪游侠 卢锡安,堕落天使 莫甘娜,探险家 伊泽瑞尔,刀锋舞者 艾瑞莉娅,幻翎 洛,离群之刺 阿卡丽,虚空掠夺者 卡兹克,北地之怒 瑟庄妮,RNGTianci,RNGKarsa,RNGXiaohu,RNGWink,RNGMing,RNGLangx,SNH4cker,SNMaple,SNSmlz,SNSwordArt,亡灵战神 赛恩,盲僧 李青,正义巨像 加里奥,虚空之女 卡莎,牛头酋长 阿利斯塔,无畏战车 厄加特,青钢影 卡蜜尔,冰霜女巫 丽桑卓,机械先驱 维克托,河流之王 塔姆,0,0,0,1,0,1,5,2,1,1,2,3,1,1,3,0,0,0,1,0,0,1,0,0,1,4,3,5,7,8,8995,8582,9558,11552,8267,12124,11380,12736,13532,11716,233,150,256,303,53,291,173,295,317,79
